row_num,row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,podtsl_code,region,product_id,category,sub_category,product_name,sales
1,144,CA-2018-106180,2018-09-18,2018-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,united states,san francisco,california,94122,West,OFF-PA-10004327,Office Supplies,Paper,xerox 1911,143.7
1,4146,CA-2018-112725,2018-01-30,2018-02-06,Standard Class,EH-14125,Eugene Hildebrand,Home Office,united states,san francisco,california,94110,West,FUR-CH-10000863,Furniture,Chairs,novimex swivel fabric task chair,120.784
1,814,CA-2018-143686,2018-05-14,2018-05-14,Same Day,PJ-19015,Pauline Johnson,Consumer,united states,santa ana,california,92704,West,FUR-FU-10000794,Furniture,Furnishings,"eldon stackable tray, side-load, legal, smoke",18.28
1,7355,CA-2018-154102,2018-02-06,2018-02-13,Standard Class,SN-20560,Skye Norling,Home Office,united states,san francisco,california,94109,West,OFF-PA-10001593,Office Supplies,Paper,xerox 1947,29.9
1,5911,US-2017-113985,2017-12-02,2017-12-07,Standard Class,KD-16495,Keith Dawkins,Corporate,united states,san jose,california,95123,West,OFF-BI-10000632,Office Supplies,Binders,satellite sectional post binders,104.184
1,3335,US-2018-109253,2018-08-21,2018-08-22,First Class,PR-18880,Patrick Ryan,Consumer,united states,oakland,california,94601,West,OFF-AR-10000203,Office Supplies,Art,newell 336,17.12
1,3339,US-2018-109253,2018-08-21,2018-08-22,First Class,PR-18880,Patrick Ryan,Consumer,united states,oakland,california,94601,West,OFF-BI-10000962,Office Supplies,Binders,"acco flexible accohide square ring data binder, dark blue, 11 1/2"" x 14"" 7/8""",117.144
1,1205,CA-2017-114727,2017-07-18,2017-07-24,Standard Class,LS-16945,Linda Southworth,Corporate,united states,denver,colorado,80219,West,OFF-ST-10000689,Office Supplies,Storage,"fellowes strictly business drawer file, letter/legal size",338.04
1,8427,CA-2016-128356,2016-10-02,2016-10-07,Standard Class,RP-19390,Resi Pölking,Consumer,united states,thornton,colorado,80229,West,OFF-SU-10004290,Office Supplies,Supplies,"acme design line 8"" stainless steel bent scissors w/champagne handles, 3-1/8"" cut",10.944
1,9554,CA-2017-125724,2017-09-22,2017-09-27,Standard Class,SM-20950,Suzanne McNair,Corporate,united states,broomfield,colorado,80020,West,FUR-FU-10000246,Furniture,Furnishings,aluminum document frame,68.432
1,7968,CA-2017-157707,2017-10-10,2017-10-12,First Class,CC-12610,Corey Catlett,Corporate,united states,denver,colorado,80219,West,FUR-BO-10001567,Furniture,Bookcases,"bush westfield collection bookcases, dark cherry finish, fully assembled",90.882
1,5090,CA-2018-132738,2018-08-04,2018-08-07,First Class,HM-14860,Harry Marie,Corporate,united states,loveland,colorado,80538,West,OFF-PA-10001752,Office Supplies,Paper,hammermill copyplus copy paper (20lb. and 84 bright),7.968
1,7020,CA-2015-124737,2015-08-23,2015-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,united states,denver,colorado,80219,West,OFF-PA-10001837,Office Supplies,Paper,xerox 1976,15.552
1,203,CA-2015-133690,2015-08-03,2015-08-05,First Class,BS-11755,Bruce Stewart,Consumer,united states,denver,colorado,80219,West,OFF-AP-10003622,Office Supplies,Appliances,"bravo ii megaboss 12-amp hard body upright, replacement belts, 2 belts per pack",2.6
1,7050,CA-2015-141355,2015-09-25,2015-09-30,Standard Class,BF-11005,Barry Franz,Home Office,united states,aurora,colorado,80013,West,OFF-AR-10003179,Office Supplies,Art,dixon ticonderoga core-lock colored pencils,14.576
1,586,CA-2018-145233,2018-12-01,2018-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,united states,denver,colorado,80219,West,TEC-PH-10001254,Technology,Phones,jabra biz 2300 duo qd duo corded headset,406.368
1,2102,US-2015-140116,2015-03-10,2015-03-17,Standard Class,KT-16480,Kean Thornton,Consumer,united states,denver,colorado,80219,West,OFF-AR-10001044,Office Supplies,Art,"boston ranger #55 pencil sharpener, black",83.168
1,983,CA-2015-163419,2015-11-11,2015-11-14,Second Class,TZ-21580,Tracy Zic,Consumer,united states,louisville,colorado,80027,West,TEC-PH-10000560,Technology,Phones,samsung galaxy s iii - 16gb - pebble blue (t-mobile),559.984
1,8550,CA-2016-126186,2016-09-11,2016-09-12,First Class,GB-14530,George Bell,Corporate,united states,aurora,colorado,80013,West,FUR-FU-10000073,Furniture,Furnishings,deflect-o glasstique clear desk accessories,24.64
1,7883,CA-2018-118017,2018-12-03,2018-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,united states,thornton,colorado,80229,West,TEC-AC-10002006,Technology,Accessories,memorex micro travel drive 16 gb,102.336
1,1941,CA-2017-112109,2017-07-08,2017-07-12,Standard Class,JE-15715,Joe Elijah,Consumer,united states,broomfield,colorado,80020,West,FUR-CH-10004287,Furniture,Chairs,safco arco folding chair,662.88
1,2678,US-2015-160780,2015-06-21,2015-06-21,Same Day,SV-20785,Stewart Visinsky,Consumer,united states,pueblo,colorado,81001,West,OFF-BI-10001116,Office Supplies,Binders,"wilson jones 1"" hanging dubllock ring binders",11.088
1,7540,US-2018-112347,2018-12-02,2018-12-06,Standard Class,BS-11380,Bill Stewart,Corporate,united states,denver,colorado,80219,West,OFF-BI-10003707,Office Supplies,Binders,aluminum screw posts,36.624
1,294,CA-2015-111451,2015-12-26,2015-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,united states,colorado springs,colorado,80906,West,FUR-FU-10004091,Furniture,Furnishings,"howard miller 13"" diameter goldtone round wall clock",300.416
1,310,CA-2017-142902,2017-09-12,2017-09-14,Second Class,BP-11185,Ben Peterman,Corporate,united states,arvada,colorado,80004,West,FUR-FU-10001918,Furniture,Furnishings,c-line cubicle keepers polyproplyene holder with velcro backings,15.136
1,1370,US-2016-103471,2016-12-24,2016-12-28,Standard Class,JR-15670,Jim Radford,Consumer,united states,colorado springs,colorado,80906,West,FUR-BO-10002613,Furniture,Bookcases,"atlantic metals mobile 4-shelf bookcases, custom colors",590.058
1,3859,CA-2015-140816,2015-12-20,2015-12-20,Same Day,TC-21295,Toby Carlisle,Consumer,united states,thornton,colorado,80229,West,TEC-AC-10001539,Technology,Accessories,logitech g430 surround sound gaming headset with dolby 7.1 technology,447.944
1,1939,CA-2017-112109,2017-07-08,2017-07-12,Standard Class,JE-15715,Joe Elijah,Consumer,united states,broomfield,colorado,80020,West,OFF-ST-10001505,Office Supplies,Storage,"perma stor-all hanging file box, 13 1/8""w x 12 1/4""d x 10 1/2""h",33.488
1,1201,CA-2017-114727,2017-07-18,2017-07-24,Standard Class,LS-16945,Linda Southworth,Corporate,united states,denver,colorado,80219,West,FUR-CH-10002335,Furniture,Chairs,hon gueststacker chair,544.008
1,631,US-2017-135720,2017-12-11,2017-12-13,Second Class,FM-14380,Fred McMath,Consumer,united states,aurora,colorado,80013,West,OFF-ST-10001963,Office Supplies,Storage,tennsco regal shelving units,243.384
1,7023,CA-2015-124737,2015-08-23,2015-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,united states,denver,colorado,80219,West,TEC-PH-10000149,Technology,Phones,cisco spa525g2 ip phone - wireless,143.64
1,7642,US-2017-157490,2017-10-06,2017-10-07,First Class,LB-16795,Laurel Beltran,Home Office,united states,pueblo,colorado,81001,West,TEC-MA-10001695,Technology,Machines,zebra gk420t direct thermal/thermal transfer printer,703.71
1,3177,US-2018-132059,2018-09-23,2018-09-29,Standard Class,AP-10915,Arthur Prichep,Consumer,united states,fort collins,colorado,80525,West,TEC-AC-10003280,Technology,Accessories,belkin f8e887 usb wired ergonomic keyboard,47.984
1,6090,US-2018-162068,2018-12-28,2018-12-31,Second Class,PC-18745,Pamela Coakley,Corporate,united states,loveland,colorado,80538,West,OFF-BI-10002813,Office Supplies,Binders,avery reinforcements for hole-punch pages,1.188
1,1202,CA-2017-114727,2017-07-18,2017-07-24,Standard Class,LS-16945,Linda Southworth,Corporate,united states,denver,colorado,80219,West,OFF-BI-10004967,Office Supplies,Binders,round ring binders,1.872
1,5174,CA-2016-107741,2016-03-08,2016-03-10,First Class,FC-14335,Fred Chung,Corporate,united states,pueblo,colorado,81001,West,OFF-AR-10002399,Office Supplies,Art,"dixon prang watercolor pencils, 10-color set with brush",3.408
1,313,CA-2017-142902,2017-09-12,2017-09-14,Second Class,BP-11185,Ben Peterman,Corporate,united states,arvada,colorado,80004,West,OFF-LA-10000634,Office Supplies,Labels,avery 509,6.264
1,7884,CA-2018-118017,2018-12-03,2018-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,united states,thornton,colorado,80229,West,OFF-PA-10002246,Office Supplies,Paper,"wirebound four 2-3/4 x 5 forms per page, 400 sets per book",10.32
1,105,US-2016-156867,2016-11-13,2016-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,united states,aurora,colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"deflect-o duramat lighweight, studded, beveled mat for low pile carpeting",102.36
1,4460,US-2018-125717,2018-09-28,2018-10-01,First Class,DS-13030,Darrin Sayre,Home Office,united states,aurora,colorado,80013,West,FUR-FU-10001979,Furniture,Furnishings,dana halogen swing-arm architect lamp,32.776
1,1865,US-2017-100839,2017-10-13,2017-10-17,Standard Class,NC-18625,Noah Childs,Corporate,united states,aurora,colorado,80013,West,FUR-FU-10001617,Furniture,Furnishings,"executive impressions 8-1/2"" career panel/partition cubicle clock",24.96
1,7645,US-2017-157490,2017-10-06,2017-10-07,First Class,LB-16795,Laurel Beltran,Home Office,united states,pueblo,colorado,81001,West,TEC-AC-10001553,Technology,Accessories,"memorex 25gb 6x branded blu-ray recordable disc, 15/pack",67.96
1,501,US-2017-105578,2017-05-30,2017-06-04,Standard Class,MY-17380,Maribeth Yedwab,Corporate,united states,parker,colorado,80134,West,OFF-BI-10001670,Office Supplies,Binders,vinyl sectional post binders,22.62
1,9393,CA-2016-130848,2016-10-25,2016-10-25,Same Day,DG-13300,Deirdre Greer,Corporate,united states,denver,colorado,80219,West,FUR-CH-10000422,Furniture,Chairs,global highback leather tilter in burgundy,582.336
1,1444,CA-2016-166135,2016-10-01,2016-10-06,Standard Class,SC-20440,Shaun Chance,Corporate,united states,aurora,colorado,80013,West,OFF-ST-10002974,Office Supplies,Storage,"trav-l-file heavy-duty shuttle ii, black",139.424
1,4787,CA-2016-104346,2016-12-11,2016-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,united states,colorado springs,colorado,80906,West,OFF-AR-10001545,Office Supplies,Art,newell 326,4.224
1,4792,CA-2016-104346,2016-12-11,2016-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,united states,colorado springs,colorado,80906,West,OFF-PA-10001166,Office Supplies,Paper,xerox 1932,85.056
1,633,US-2017-135720,2017-12-11,2017-12-13,Second Class,FM-14380,Fred McMath,Consumer,united states,aurora,colorado,80013,West,TEC-PH-10002103,Technology,Phones,jabra speak 410,300.768
1,3419,CA-2016-151841,2016-04-27,2016-05-02,Standard Class,TC-21475,Tony Chapman,Home Office,united states,aurora,colorado,80013,West,OFF-SU-10001574,Office Supplies,Supplies,acme value line scissors,5.84
1,3968,CA-2017-146010,2017-05-20,2017-05-23,First Class,EH-14125,Eugene Hildebrand,Home Office,united states,colorado springs,colorado,80906,West,OFF-BI-10003638,Office Supplies,Binders,gbc durable plastic covers,40.635
1,2777,CA-2016-127019,2016-12-21,2016-12-25,Standard Class,ER-13855,Elpida Rittenbach,Corporate,united states,colorado springs,colorado,80906,West,OFF-AP-10003971,Office Supplies,Appliances,belkin 6 outlet metallic surge strip,60.984
1,7718,CA-2016-149636,2016-01-06,2016-01-12,Standard Class,SP-20620,Stefania Perrino,Corporate,united states,colorado springs,colorado,80906,West,OFF-BI-10002764,Office Supplies,Binders,recycled pressboard report cover with reinforced top hinge,1.938
1,4403,CA-2017-114538,2017-12-26,2017-12-27,First Class,RC-19825,Roy Collins,Consumer,united states,colorado springs,colorado,80906,West,OFF-AR-10002445,Office Supplies,Art,sanford major accent highlighters,11.328
1,4459,CA-2018-105851,2018-03-13,2018-03-20,Standard Class,SE-20110,Sanjit Engle,Consumer,united states,denver,colorado,80219,West,OFF-SU-10002881,Office Supplies,Supplies,martin yale chadless opener electric letter opener,1332.496
1,7545,US-2018-112347,2018-12-02,2018-12-06,Standard Class,BS-11380,Bill Stewart,Corporate,united states,denver,colorado,80219,West,FUR-CH-10002335,Furniture,Chairs,hon gueststacker chair,906.68
1,7533,CA-2017-107146,2017-06-17,2017-06-19,First Class,LC-16885,Lena Creighton,Consumer,united states,longmont,colorado,80501,West,FUR-CH-10004853,Furniture,Chairs,"global manager's adjustable task chair, storm",483.136
1,1371,US-2016-103471,2016-12-24,2016-12-28,Standard Class,JR-15670,Jim Radford,Consumer,united states,colorado springs,colorado,80906,West,OFF-AR-10003405,Office Supplies,Art,"dixon my first ticonderoga pencil, #2",14.04
1,7544,US-2018-112347,2018-12-02,2018-12-06,Standard Class,BS-11380,Bill Stewart,Corporate,united states,denver,colorado,80219,West,TEC-PH-10004833,Technology,Phones,macally suction cup mount,57.36
1,7888,CA-2018-118017,2018-12-03,2018-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,united states,thornton,colorado,80229,West,FUR-FU-10004053,Furniture,Furnishings,dax two-tone silver metal document frame,16.192
1,4165,US-2018-106131,2018-01-14,2018-01-16,First Class,TP-21565,Tracy Poddar,Corporate,united states,aurora,colorado,80013,West,TEC-AC-10003027,Technology,Accessories,imation 8gb mini traveldrive usb 2.0 flash drive,169.064
1,4461,US-2018-125717,2018-09-28,2018-10-01,First Class,DS-13030,Darrin Sayre,Home Office,united states,aurora,colorado,80013,West,OFF-ST-10001522,Office Supplies,Storage,"gould plastics 18-pocket panel bin, 34w x 5-1/4d x 20-1/2h",147.184
1,312,CA-2017-142902,2017-09-12,2017-09-14,Second Class,BP-11185,Ben Peterman,Corporate,united states,arvada,colorado,80004,West,FUR-FU-10001756,Furniture,Furnishings,"eldon expressions desk accessory, wood photo frame, mahogany",15.232
1,7542,US-2018-112347,2018-12-02,2018-12-06,Standard Class,BS-11380,Bill Stewart,Corporate,united states,denver,colorado,80219,West,TEC-PH-10000213,Technology,Phones,seidio bd2-hk3iph5-bk dilex case and holster combo for apple iphone 5/5s - black,49.616
1,1940,CA-2017-112109,2017-07-08,2017-07-12,Standard Class,JE-15715,Joe Elijah,Consumer,united states,broomfield,colorado,80020,West,OFF-BI-10001634,Office Supplies,Binders,wilson jones active use binders,8.736
1,5286,CA-2018-105991,2018-05-05,2018-05-06,First Class,LH-17020,Lisa Hazard,Consumer,united states,louisville,colorado,80027,West,OFF-EN-10002600,Office Supplies,Envelopes,"redi-strip #10 envelopes, 4 1/8 x 9 1/2",21.24
1,638,US-2017-123470,2017-08-15,2017-08-21,Standard Class,ME-17725,Max Engle,Consumer,united states,aurora,colorado,80013,West,OFF-AP-10003287,Office Supplies,Appliances,tripp lite tlp810net broadband surge for modem/fax,122.328
1,422,CA-2015-142048,2015-06-22,2015-06-25,First Class,JE-15745,Joel Eaton,Consumer,united states,louisville,colorado,80027,West,TEC-AC-10004114,Technology,Accessories,keytronic 6101 series - keyboard - black,196.752
1,7885,CA-2018-118017,2018-12-03,2018-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,united states,thornton,colorado,80229,West,OFF-SU-10004782,Office Supplies,Supplies,"elite 5"" scissors",47.32
1,4643,CA-2018-130141,2018-10-22,2018-10-24,Second Class,HA-14905,Helen Abelman,Consumer,united states,fort collins,colorado,80525,West,FUR-CH-10000749,Furniture,Chairs,office star - ergonomic mid back chair with 2-way adjustable arms,579.136
1,298,CA-2015-111451,2015-12-26,2015-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,united states,colorado springs,colorado,80906,West,OFF-FA-10004854,Office Supplies,Fasteners,"vinyl coated wire paper clips in organizer box, 800/box",27.552
1,4523,CA-2018-105445,2018-02-20,2018-02-25,Second Class,BP-11095,Bart Pistole,Corporate,united states,louisville,colorado,80027,West,OFF-FA-10001229,Office Supplies,Fasteners,staples,9.432
1,505,US-2017-105578,2017-05-30,2017-06-04,Standard Class,MY-17380,Maribeth Yedwab,Corporate,united states,parker,colorado,80134,West,OFF-PA-10000357,Office Supplies,Paper,"white dual perf computer printout paper, 2700 sheets, 1 part, heavyweight, 20 lbs., 14 7/8 x 11",32.792
1,8465,CA-2016-144043,2016-05-10,2016-05-15,Standard Class,AB-10165,Alan Barnes,Consumer,united states,louisville,colorado,80027,West,TEC-AC-10002718,Technology,Accessories,belkin standard 104 key usb keyboard,46.688
1,8496,CA-2017-143154,2017-12-02,2017-12-08,Standard Class,AS-10225,Alan Schoenberger,Corporate,united states,longmont,colorado,80501,West,TEC-AC-10002942,Technology,Accessories,wd my passport ultra 1tb portable external hard drive,165.6
1,8770,CA-2017-151148,2017-09-12,2017-09-13,Same Day,PO-19180,Philisse Overcash,Home Office,united states,louisville,colorado,80027,West,TEC-PH-10001870,Technology,Phones,lunatik tt5l-002 taktik strike impact protection system for iphone 5,146.952
1,582,CA-2018-145233,2018-12-01,2018-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,united states,denver,colorado,80219,West,TEC-PH-10004977,Technology,Phones,ge 30524ee4,470.376
